OrgUnitID,UID,OrgUnit2,OU2,OrgUnit3,OU3,OrgUnit4,OU4,OrgUnit5,OU5,OU_Type,Owner,RurUrb,OrgUnitComment,DateOpen,DateClose,Source,LocationComment,LatLon_Tentatively_Verified,LatLon_NeedsChecking,Longitude,Latitude,TelNo,OpenPublicFixed,BroadBandBufferSchoolDis
4279,XZ4nTKefD5i,kz KwaZulu-Natal Province,KwaZulu-Natal,kz eThekwini Metropolitan Municipality,eThekwini MM,kz eThekwini Metropolitan Municipality Sub,eThekwini MM Sub,kz Ninikhona Happy Hours,Ninikhona Happy Hrs,Mental Health Service,Province Aided Facility,Urban,,1/1/06,12/31/99,,,FALSE,FALSE,,,,FALSE,
4280,c3Z0Q9g95rh,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Zululand District Municipality,Zululand DM,kz Nongoma Local Municipality,Nongoma LM,kz Njoko Clinic,Njoko Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,31.85331,-27.8086,035 831 2320,TRUE,
4281,pClPSunH86s,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Umzinyathi District Municipality,Umzinyathi DM,kz Nquthu Local Municipality,Nquthu LM,kz Nkande Clinic,Nkande Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,30.62402,-27.99295,034 933 9230,TRUE,
9084,2l6K6d7Q5m4,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Umzinyathi District Municipality,Umzinyathi DM,kz Nquthu Local Municipality,Nquthu LM,kz Nkandla Correctional Centre,Nkandla Corr,Correctional Centre,Other dept Facility,Rural,,1/1/94,12/31/99,DCS,,FALSE,FALSE,31.08978,-28.62232,,FALSE,
4282,uWl7lNg0JCd,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Uthungulu District Municipality,Uthungulu DM,kz Nkandla Local Municipality,Nkandla LM,kz Nkandla EMS Station,Nkandla EMS,EMS Station,Province EMS,Urban,,1/1/94,12/31/99,,,TRUE,FALSE,31.08597,-28.62394,,FALSE,
4283,x500U1rRHwK,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Uthungulu District Municipality,Uthungulu DM,kz Nkandla Local Municipality,Nkandla LM,kz Nkandla Hospital,Nkandla Hosp,District Hospital,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,31.08683,-28.6245,035 833 0012,TRUE,
4284,oLMU4izcufC,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Uthungulu District Municipality,Uthungulu DM,kz Nkandla Local Municipality,Nkandla LM,kz Nkandla Mobile 1,Nkandla Mob 1,Mobile Service,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,31.08711,-28.62382,035 833 0012,FALSE,
4285,yQDRIzALwvd,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Uthungulu District Municipality,Uthungulu DM,kz Nkandla Local Municipality,Nkandla LM,kz Nkandla Mobile 2,Nkandla Mob 2,Mobile Service,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,31.08711,-28.62382,035 833 0012,FALSE,
4286,xnnMWvKHusu,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Uthungulu District Municipality,Uthungulu DM,kz Nkandla Local Municipality,Nkandla LM,kz Nkandla Mobile 3,Nkandla Mob 3,Mobile Service,Province Facility,Rural,,6/1/04,12/31/99,KZN-GIS,,TRUE,FALSE,31.08711,-28.62382,,FALSE,
4287,aVfkdoaah9r,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Zululand District Municipality,Zululand DM,kz Ulundi Local Municipality,Ulundi LM,kz Nkonjeni Gateway Clinic,Nkonjeni Gateway,Clinic,Province Facility,Rural,,10/1/04,12/31/99,,,TRUE,FALSE,31.41517,-28.22664,,TRUE,10
4288,lB1WjOtz4X8,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Zululand District Municipality,Zululand DM,kz Ulundi Local Municipality,Ulundi LM,kz Nkonjeni Hospital,Nkonjeni Hosp,District Hospital,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,31.41477,-28.22663,035 873 0013,TRUE,10
4289,mARbdEnAzTN,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Zululand District Municipality,Zululand DM,kz Ulundi Local Municipality,Ulundi LM,kz Nkonjeni Mobile 1,Nkonjeni Mob 1,Mobile Service,Province Facility,Rural,,1/1/94,12/31/99,,,FALSE,FALSE,31.41336,-28.22555,035 873 0013,FALSE,
4290,kqNdlzgpLUb,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Zululand District Municipality,Zululand DM,kz Ulundi Local Municipality,Ulundi LM,kz Nkonjeni Mobile 2,Nkonjeni Mob 2,Mobile Service,Province Facility,Rural,,6/1/00,12/31/99,,,FALSE,FALSE,31.41336,-28.22555,,FALSE,
4291,mMbtvMIkWoV,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Umkhanyakude District Municipality,Umkhanyakude DM,kz Hlabisa Local Municipality,Hlabisa LM,kz Nkundusi Clinic,Nkundusi Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,BA_Jul,Wrong sub-district??,FALSE,TRUE,32.31981,-28.14607,035 562 2000,TRUE,
4292,kVhbRwORLi2,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Umkhanyakude District Municipality,Umkhanyakude DM,kz Jozini Local Municipality,Jozini LM,kz Nkungwini Clinic,Nkungwini Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,32.00876,-27.00989,035 591 0078,TRUE,
4293,kNBVrPeG4sL,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Zululand District Municipality,Zululand DM,kz Nongoma Local Municipality,Nongoma LM,kz Nkunzana Clinic,Nkunzana Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,31.70636,-27.73985,035 831 4099,TRUE,
4294,Dc8cJaQnnO5,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Ugu District Municipality,Ugu DM,kz Vulamehlo Local Municipality,Vulamehlo LM,kz Nkwali Clinic,Nkwali Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,30.79818,-30.102,031 916 6198,TRUE,
4295,NdhWecgDQaL,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Uthungulu District Municipality,Uthungulu DM,kz uMlalazi Local Municipality,uMlalazi LM,kz Nkwalini Clinic,Nkwalini Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,31.52515,-28.72618,035 460 0104,TRUE,
4296,q0pcDZXh2zU,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Umzinyathi District Municipality,Umzinyathi DM,kz Msinga Local Municipality,Msinga LM,kz Nocomboshe Clinic,Nocomboshe Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,30.62227,-28.66808,034 662 1122,TRUE,
4297,iLlxKFhzaOK,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Sisonke District Municipality,Sisonke DM,kz Ubuhlebezwe Local Municipality,Ubuhlebezwe LM,kz Nokweja Clinic,Nokweja Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,30.02071,-30.29719,039 834 9210,TRUE,10
4298,IbWo1DJoyV7,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Zululand District Municipality,Zululand DM,kz Ulundi Local Municipality,Ulundi LM,kz Nomdiya Clinic,Nomdiya,Clinic,Province Facility,Rural,,6/1/11,12/31/99,BA_Jul,,FALSE,TRUE,31.37782,-28.22739,,TRUE,
4299,tlF17qfRKzh,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Uthungulu District Municipality,Uthungulu DM,kz Ntambanana Local Municipality,Ntambanana LM,kz Nomponjwana Clinic,Nomponjwana Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,31.57919,-28.63808,,TRUE,
4300,hyQWnUToZVj,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Umkhanyakude District Municipality,Umkhanyakude DM,kz Jozini Local Municipality,Jozini LM,kz Nondabuya Clinic,Nondabuya Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,32.15599,-27.34592,035 572 5591,TRUE,
4301,w3jworx7Dny,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Umzinyathi District Municipality,Umzinyathi DM,kz Nquthu Local Municipality,Nquthu LM,kz Nondweni Clinic,Nondweni Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,30.81733,-28.19469,034 271 8037,TRUE,
4302,QEI8jaNhsxr,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Uthungulu District Municipality,Uthungulu DM,kz Nkandla Local Municipality,Nkandla LM,kz Nongamlane Clinic,Nongamlane Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,30.92333,-28.4288,035 833 7004/ 082 265 897,TRUE,
9085,5q3K6v5R5e3,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Zululand District Municipality,Zululand DM,kz Abaqulusi Local Municipality,Abaqulusi LM,kz Nongoma Correctional Centre,Nongoma Corr,Correctional Centre,Other dept Facility,Rural,,1/1/94,12/31/99,DCS,,FALSE,FALSE,31.64794,-27.89855,,FALSE,
4304,HKDWIHBeIXB,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Zululand District Municipality,Zululand DM,kz Abaqulusi Local Municipality,Abaqulusi LM,kz Nongoma EMS Station,Nongoma EMS,EMS Station,Province EMS,Urban,,1/1/94,12/31/99,KZN-GIS,Wrong sub-district??,FALSE,TRUE,31.64653,-27.89991,,FALSE,
4305,jjXYin6HHq3,kz KwaZulu-Natal Province,KwaZulu-Natal,kz uMgungundlovu District Municipality,uMgungundlovu DM,kz The Msunduzi Local Municipality,The Msunduzi LM,kz Northdale Clinic,Northdale Clinic,Clinic,Municipality Facility,Urban,,1/1/94,12/31/99,,,TRUE,FALSE,30.40218,-29.56645,033 387 1821,TRUE,
4306,OHpjrxVXJvT,kz KwaZulu-Natal Province,KwaZulu-Natal,kz uMgungundlovu District Municipality,uMgungundlovu DM,kz The Msunduzi Local Municipality,The Msunduzi LM,kz Northdale Gateway Clinic,Northdale Gateway,Clinic,Province Facility,Urban,,1/1/94,12/31/99,,,FALSE,FALSE,30.40265,-29.57562,,TRUE,
4307,l9Ua1xoawxM,kz KwaZulu-Natal Province,KwaZulu-Natal,kz uMgungundlovu District Municipality,uMgungundlovu DM,kz The Msunduzi Local Municipality,The Msunduzi LM,kz Northdale Hospital,Northdale Hosp,District Hospital,Province Facility,Urban,,1/1/94,12/31/99,,,TRUE,FALSE,30.40265,-29.57562,033 387 9000,TRUE,
4308,lDQVeSAzFw8,kz KwaZulu-Natal Province,KwaZulu-Natal,kz eThekwini Metropolitan Municipality,eThekwini MM,kz eThekwini Metropolitan Municipality Sub,eThekwini MM Sub,kz Northdene Mobile 1,Northdene Mob 1,Mobile Service,Municipality Facility,Peri-Urban,,1/1/00,12/31/99,KZN-GIS,,TRUE,FALSE,30.87973,-29.86071,,FALSE,
4309,FLaswmwZ3hd,kz KwaZulu-Natal Province,KwaZulu-Natal,kz eThekwini Metropolitan Municipality,eThekwini MM,kz eThekwini Metropolitan Municipality Sub,eThekwini MM Sub,kz Northdene Satellite Clinic,Northdene Sat Clinic,Satellite Clinic,Municipality Facility,Urban,Merged into Pinetown Mobile 3,1/1/94,12/31/03,,,TRUE,FALSE,30.87973,-29.86071,031 718 6104 or 718 1052,FALSE,
4310,g9VitPEv625,kz KwaZulu-Natal Province,KwaZulu-Natal,kz eThekwini Metropolitan Municipality,eThekwini MM,kz eThekwini Metropolitan Municipality Sub,eThekwini MM Sub,kz Northlands Pharmacy,Northlands Pharm,Pharmacy,For-profit Facility,Urban,,1/1/94,12/31/99,Google Earth,,FALSE,FALSE,31.04855,-29.77573,,FALSE,
4311,hf2KKrdtKIO,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Umzinyathi District Municipality,Umzinyathi DM,kz Msinga Local Municipality,Msinga LM,kz Noyibazi Clinic,Noyibazi Clinic,Clinic,Not-for-profit Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,30.42325,-28.55658,,FALSE,
4312,POCGQFKWgIZ,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Umzinyathi District Municipality,Umzinyathi DM,kz Nquthu Local Municipality,Nquthu LM,kz Nquthu EMS Station,Nquthu EMS,EMS Station,Province EMS,Urban,,1/1/94,12/31/99,,,FALSE,FALSE,,,,FALSE,
4313,JAJwscgfqgD,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Uthungulu District Municipality,Uthungulu DM,kz uMhlathuze Local Municipality,uMhlathuze LM,kz Nseleni CHC,Nseleni CHC,Community Health Centre,Province Facility,Rural,Previously Nseleni Clinic,1/1/94,12/31/99,,,TRUE,FALSE,32.02579,-28.66624,035 795 1376,TRUE,
4314,meImG5vM5XW,kz KwaZulu-Natal Province,KwaZulu-Natal,kz eThekwini Metropolitan Municipality,eThekwini MM,kz eThekwini Metropolitan Municipality Sub,eThekwini MM Sub,kz Nsimbini Clinic,Nsimbini Clinic,Clinic,Province Facility,Urban,,10/22/01,12/31/99,,,TRUE,FALSE,30.85596,-30.00043,None,TRUE,10
4315,Z97T8nGA0M3,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Zululand District Municipality,Zululand DM,kz Abaqulusi Local Municipality,Abaqulusi LM,kz Ntababomvu Clinic,Ntababomvu Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,30.7151,-28.0385,034 933 1624,TRUE,
4316,Tj94w7WUAzC,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Uthukela District Municipality,Uthukela DM,kz Imbabazane Local Municipality,Imbabazane LM,kz Ntabamhlope Clinic,Ntabamhlope Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,BA_Jul,Wrong sub-district?,FALSE,TRUE,29.68852,-29.10386,036 353 8607,TRUE,
4317,L0S0hNfoVWs,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Ugu District Municipality,Ugu DM,kz Hibiscus Coast Local Municipality,Hibiscus Coast LM,kz Ntabeni Clinic,Ntabeni Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,30.23546,-30.97163,039 319 2643,TRUE,
4318,GAizd10tAmn,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Uthungulu District Municipality,Uthungulu DM,kz Ntambanana Local Municipality,Ntambanana LM,kz Ntambanana Clinic,Ntambanana Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,31.85313,-28.56327,035 792 8388,TRUE,
4339,ky8hXbCB0sc,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Uthungulu District Municipality,Uthungulu DM,kz Ntambanana Local Municipality,Ntambanana LM,kz Ntambanana Mobile 1,Ntambanana Mob 1,Mobile Service,Province Facility,Rural,,4/1/12,12/31/99,,,FALSE,FALSE,,,,FALSE,0
4319,ofuJbI7SUjt,kz KwaZulu-Natal Province,KwaZulu-Natal,kz uMgungundlovu District Municipality,uMgungundlovu DM,kz The Msunduzi Local Municipality,The Msunduzi LM,kz Ntembeni Clinic,Ntembeni Clinic,Clinic,Province Facility,Urban,,1/1/94,12/31/99,,,TRUE,FALSE,30.24935,-29.7158,033 505 0323,TRUE,10
4320,qnxB2N7ggzA,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Umzinyathi District Municipality,Umzinyathi DM,kz Umvoti Local Municipality,Umvoti LM,kz Ntembisweni Clinic,Ntembisweni Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,30.76059,-29.1654,033 445 9697/072 157 2099,TRUE,
4321,Xc36DpEaq10,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Ugu District Municipality,Ugu DM,kz Umzumbe Local Municipality,Umzumbe LM,kz Ntimbankulu Clinic,Ntimbankulu Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,30.27177,-30.55663,039 695 9483,TRUE,
4322,DRSNtbCfn9W,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Umzinyathi District Municipality,Umzinyathi DM,kz Nquthu Local Municipality,Nquthu LM,kz Ntinini Clinic,Ntinini Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,30.89788,-28.26929,034 271 8224,TRUE,
4323,Y9LkjWhUcSP,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Umkhanyakude District Municipality,Umkhanyakude DM,kz Mtubatuba Local Municipality,Mtubatuba LM,kz Ntondweni Clinic,Ntondweni Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,32.16822,-28.1998,None,TRUE,
4324,iZ6guAdGE1H,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Umkhanyakude District Municipality,Umkhanyakude DM,kz Umhlabuyalingana Local Municipality,Umhlabuyalingana LM,kz Ntshongwe Clinic,Ntshongwe Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,32.37124,-27.43392,035 571 0088,TRUE,
4325,sauiYTJIpVt,kz KwaZulu-Natal Province,KwaZulu-Natal,kz eThekwini Metropolitan Municipality,eThekwini MM,kz eThekwini Metropolitan Municipality Sub,eThekwini MM Sub,kz Ntshongweni Clinic,Ntshongweni Clinic,Clinic,Province Facility,Urban,,1/1/94,12/31/99,,,TRUE,FALSE,30.68769,-29.85298,031 701 1355,TRUE,10
4326,wQXO5IrD7Ra,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Uthungulu District Municipality,Uthungulu DM,kz uMlalazi Local Municipality,uMlalazi LM,kz Ntumeni Clinic,Ntumeni Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,31.32252,-28.85892,035 476 6344,TRUE,
4327,kLQWEFbICPv,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Uthungulu District Municipality,Uthungulu DM,kz uMhlathuze Local Municipality,uMhlathuze LM,kz Ntuze Clinic,Ntuze Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,31.74098,-28.89022,035 340 4266,TRUE,
4328,devZPXDGxn7,kz KwaZulu-Natal Province,KwaZulu-Natal,kz eThekwini Metropolitan Municipality,eThekwini MM,kz eThekwini Metropolitan Municipality Sub,eThekwini MM Sub,kz Ntuzuma Clinic,Ntuzuma Clinic,Clinic,Province Facility,Urban,,1/1/94,12/31/99,,,TRUE,FALSE,30.94712,-29.72816,031 509 1747,TRUE,10
4329,kw7bo9pS1ND,kz KwaZulu-Natal Province,KwaZulu-Natal,kz eThekwini Metropolitan Municipality,eThekwini MM,kz eThekwini Metropolitan Municipality Sub,eThekwini MM Sub,kz Nu-Shifa Hospital,Nu Shifa Hosp,Private Hospital,For-profit Facility,Urban,,1/1/94,12/31/99,,,TRUE,FALSE,30.98472,-29.83072,,FALSE,
4330,nodceVG3L0s,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Uthungulu District Municipality,Uthungulu DM,kz Nkandla Local Municipality,Nkandla LM,kz Nxamalala Clinic (Eshowe),Nxamalala Clinic (Esh),Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,31.11783,-28.83239,035 476 4048,TRUE,10
4331,bqZnVvrov5w,kz KwaZulu-Natal Province,KwaZulu-Natal,kz uMgungundlovu District Municipality,uMgungundlovu DM,kz Impendle Local Municipality,Impendle LM,kz Nxamalala Clinic (Impendle),Nxamalala Clinic (Imp),Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,29.77113,-29.59937,033 996 9823,TRUE,
4332,CeROmTNgfur,kz KwaZulu-Natal Province,KwaZulu-Natal,kz eThekwini Metropolitan Municipality,eThekwini MM,kz eThekwini Metropolitan Municipality Sub,eThekwini MM Sub,kz Nyangwini Happy Hours,Nyangwini Happy Hrs,Mental Health Service,Province Aided Facility,Urban,,1/1/06,12/31/99,KZN-GIS,Wrong sub-district?,FALSE,TRUE,30.59355,-30.50311,,FALSE,
4334,IQ8kvqEXrrQ,kz KwaZulu-Natal Province,KwaZulu-Natal,kz eThekwini Metropolitan Municipality,eThekwini MM,kz eThekwini Metropolitan Municipality Sub,eThekwini MM Sub,kz Oakford Clinic,Oakford Clinic,Clinic,Province Facility,Urban,,1/1/94,12/31/99,,,TRUE,FALSE,31.01505,-29.60414,,TRUE,
4335,eX87P5pnd4e,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Uthungulu District Municipality,Uthungulu DM,kz Mbonambi Local Municipality,Mbonambi LM,kz Ocilwane Clinic,Ocilwane Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,31.98941,-28.41243,035 580 9228,TRUE,10
4336,MP8eHy3Rj5a,kz KwaZulu-Natal Province,KwaZulu-Natal,kz eThekwini Metropolitan Municipality,eThekwini MM,kz eThekwini Metropolitan Municipality Sub,eThekwini MM Sub,kz Odidini Clinic,Odidini Clinic,Clinic,Province Facility,Urban,,1/1/94,12/31/99,BA_Jul,was Wrong sub-district?,FALSE,TRUE,30.68094,-30.03523,031 915 1502,TRUE,10
4337,M9HtZ9jKZOb,kz KwaZulu-Natal Province,KwaZulu-Natal,kz iLembe District Municipality,iLembe DM,kz Mandeni Local Municipality,Mandeni LM,kz Ohwebede Clinic,Ohwebede Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,31.5129,-29.17757,032 458 4533,TRUE,
4338,eyECjANDwA5,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Uthukela District Municipality,Uthukela DM,kz Okhahlamba Local Municipality,Okhahlamba LM,kz Okhahlamba School Health Service,Okhahlamba SHS,School Health Service,Province Facility,Rural,,2/1/07,12/31/99,KZN-GIS,,TRUE,FALSE,29.35372,-28.7328,,FALSE,
4339,lcQDuMaS8dO,kz KwaZulu-Natal Province,KwaZulu-Natal,kz eThekwini Metropolitan Municipality,eThekwini MM,kz eThekwini Metropolitan Municipality Sub,eThekwini MM Sub,kz Old Fort Place Clinic,Old Fort Place Clinic,Clinic,Municipality Facility,Urban,Merged into Durban Mobile 1,1/1/94,12/31/03,,,TRUE,FALSE,31.02563,-29.85011,031 309 6222,FALSE,
4340,l2K0KqT8HHd,kz KwaZulu-Natal Province,KwaZulu-Natal,kz eThekwini Metropolitan Municipality,eThekwini MM,kz eThekwini Metropolitan Municipality Sub,eThekwini MM Sub,kz Oldham House EMS Station,Oldham House EMS,EMS Station,Province EMS,Urban,,1/1/94,12/31/99,,,TRUE,FALSE,31.00133,-29.85194,,FALSE,
4341,J1YSWbMq1i4,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Uthukela District Municipality,Uthukela DM,kz Okhahlamba Local Municipality,Okhahlamba LM,kz Oliviershoek Clinic,Oliviershoek Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,29.15783,-28.69928,036 448 2661,TRUE,
4342,dewEJm8HKZF,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Zululand District Municipality,Zululand DM,kz Ulundi Local Municipality,Ulundi LM,kz Ombimbini Clinic,Ombimbini,Clinic,Province Facility,Rural,,6/1/11,12/31/99,KZN,,FALSE,FALSE,31.45617,-27.89433,,TRUE,
4343,atDvWyuJabl,kz KwaZulu-Natal Province,KwaZulu-Natal,kz eThekwini Metropolitan Municipality,eThekwini MM,kz eThekwini Metropolitan Municipality Sub,eThekwini MM Sub,kz Open Door Crisis VCT Clinic,Open Door Crisis VCT,VCT Clinic,NGO Facility,Urban,,1/1/00,12/31/99,,,FALSE,FALSE,,,,FALSE,
4344,tgG4otQf8uU,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Umkhanyakude District Municipality,Umkhanyakude DM,kz Jozini Local Municipality,Jozini LM,kz Ophansi Clinic,Ophansi Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,32.31415,-27.58916,035 595 8398,TRUE,
4345,T9DxLb6tQC0,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Umkhanyakude District Municipality,Umkhanyakude DM,kz Jozini Local Municipality,Jozini LM,kz Ophondweni Clinic,Ophondweni Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,32.09982,-27.30026,035 572 5592,TRUE,
4346,iL5fNNppqw4,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Zululand District Municipality,Zululand DM,kz eDumbe Local Municipality,eDumbe LM,kz Ophuzana Clinic,Ophuzana Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,30.95078,-27.46964,034 996 0614,TRUE,
4347,DEf1J2R4Hy3,kz KwaZulu-Natal Province,KwaZulu-Natal,kz iLembe District Municipality,iLembe DM,kz Maphumulo Local Municipality,Maphumulo LM,kz Oqaqeni Clinic,Oqaqeni Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,31.16083,-29.13768,032 481 6023,TRUE,
4348,SzlOpqoabdQ,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Umkhanyakude District Municipality,Umkhanyakude DM,kz Umhlabuyalingana Local Municipality,Umhlabuyalingana LM,kz Oqondweni Clinic,Oqondweni Clinic,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,32.44586,-27.57185,035 571 7000,TRUE,
4349,VsRfLP5T9Sz,kz KwaZulu-Natal Province,KwaZulu-Natal,kz eThekwini Metropolitan Municipality,eThekwini MM,kz eThekwini Metropolitan Municipality Sub,eThekwini MM Sub,kz Oral and Dental Training Institution,Oral and Dental Institute,Specialised Hospital,Province Facility,Urban,,11/1/03,12/31/99,,,TRUE,FALSE,30.98431,-29.82619,,TRUE,10
4350,r97U3EkEvz2,kz KwaZulu-Natal Province,KwaZulu-Natal,kz uMgungundlovu District Municipality,uMgungundlovu DM,kz The Msunduzi Local Municipality,The Msunduzi LM,kz Oribi Clinic,Oribi Clinic,Clinic,Municipality Facility,Urban,,1/1/94,12/31/99,KZN_REV,,TRUE,FALSE,30.39634,-29.63804,033 386 4947,TRUE,
4351,I6d6iuMjfdt,kz KwaZulu-Natal Province,KwaZulu-Natal,kz eThekwini Metropolitan Municipality,eThekwini MM,kz eThekwini Metropolitan Municipality Sub,eThekwini MM Sub,kz Osindisweni Hospital,Osindisweni Hosp,District Hospital,Province Facility,Urban,,1/1/94,12/31/99,,x,TRUE,FALSE,30.9832,-29.60822,032 541 0323,TRUE,
4352,NKAMsk2ebYy,kz KwaZulu-Natal Province,KwaZulu-Natal,kz eThekwini Metropolitan Municipality,eThekwini MM,kz eThekwini Metropolitan Municipality Sub,eThekwini MM Sub,kz Osizweni (Umlazi Q) Clinic,Osizweni (Uml Q) Clinic,Clinic,Province Facility,Urban,,1/1/94,12/31/99,,,TRUE,FALSE,30.89652,-29.9749,031 907 1150,TRUE,10
4353,fHzpaXKBZ3R,kz KwaZulu-Natal Province,KwaZulu-Natal,kz Amajuba District Municipality,Amajuba DM,kz Newcastle Local Municipality,Newcastle LM,kz Osizweni 1 Clinic,Osizweni 1 Clinic,Clinic,Province Facility,Urban,,1/1/94,12/31/99,,,TRUE,FALSE,30.13076,-27.78996,034 366 0002,TRUE,10
